Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.16.102.242-172.16.104.163-46946-4280-6,172.16.102.242,46946,172.16.104.163,4280,6,14/03/2024 06:04:17 PM,8478,4,3,530.0,617.0,530.0,0.0,132.5,265.0,617.0,0.0,205.66666666666666,356.22511608999906,135291.34229771173,825.6664307619723,1413.0,2846.1298635164203,7199.0,0.0,8221.0,2740.3333333333335,4130.357167768101,7491.0,0.0,7456.0,3728.0,5160.465289099424,7377.0,79.0,0,0,0,0,80,92,471.8093890068413,353.857041755131,0.0,617.0,143.375,266.4952090161687,71019.69642857143,0,1,0,0,0,0,0,0,0.0,163.85714285714286,132.5,205.66666666666666,0,0,0,0,0,0,4,530,3,617,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.102.242-172.16.104.163-46946-4280-6,172.16.104.163,4280,172.16.102.242,46946,6,14/03/2024 06:04:17 PM,703,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2844.9502133712663,703.0,0.0,703.0,703.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1422.4751066856331,1422.4751066856331,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.102.242-172.16.104.163-46954-4280-6,172.16.102.242,46954,172.16.104.163,4280,6,14/03/2024 06:04:17 PM,7466,4,3,525.0,617.0,525.0,0.0,131.25,262.5,617.0,0.0,205.66666666666666,356.22511608999906,152960.08572193945,937.5837128315028,1244.3333333333333,2097.974705916796,5446.0,68.0,7181.0,2393.6666666666665,3136.5848200444593,5961.0,68.0,5799.0,2899.5,3933.6350237407637,5681.0,118.0,0,0,0,0,80,92,535.7621216180016,401.82159121350116,0.0,617.0,142.75,265.4628034207429,70470.49999999999,0,1,0,0,0,0,0,0,0.0,163.14285714285714,131.25,205.66666666666666,0,0,0,0,0,0,4,525,3,617,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.102.242-172.16.104.163-46954-4280-6,172.16.104.163,4280,172.16.102.242,46954,6,14/03/2024 06:04:17 PM,598,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3344.4816053511704,598.0,0.0,598.0,598.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1672.2408026755852,1672.2408026755852,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.102.242-172.16.104.163-46964-4280-6,172.16.102.242,46964,172.16.104.163,4280,6,14/03/2024 06:04:17 PM,8576,4,3,509.0,617.0,509.0,0.0,127.25000000000001,254.5,617.0,0.0,205.66666666666666,356.22511608999906,131296.64179104476,816.2313432835821,1429.3333333333335,2702.0672579835364,6887.0,79.0,8357.0,2785.6666666666665,3834.808774024245,7174.0,79.0,7185.0,3592.5,4966.010924273123,7104.0,81.0,0,0,0,0,80,92,466.4179104477612,349.8134328358209,0.0,617.0,140.75,262.21188269903297,68755.07142857143,0,1,0,0,0,0,0,0,0.0,160.85714285714286,127.25,205.66666666666666,0,0,0,0,0,0,4,509,3,617,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.102.242-172.16.104.163-46964-4280-6,172.16.104.163,4280,172.16.102.242,46964,6,14/03/2024 06:04:17 PM,596,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3355.7046979865772,596.0,0.0,596.0,596.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1677.8523489932886,1677.8523489932886,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.102.242-172.16.104.163-46966-4280-6,172.16.102.242,46966,172.16.104.163,4280,6,14/03/2024 06:04:17 PM,6359,4,3,574.0,617.0,574.0,0.0,143.5,287.0,617.0,0.0,205.66666666666666,356.22511608999906,187293.59962258217,1100.8020128951093,1059.8333333333333,1935.043711823241,4961.0,1.0,6106.0,2035.3333333333335,2815.758571563502,5249.0,1.0,5215.0,2607.5,3556.0400025871477,5122.0,93.0,0,0,0,0,80,92,629.0297216543481,471.77229124076115,0.0,617.0,148.875,275.9023830995303,76122.125,0,1,0,0,0,0,0,0,0.0,170.14285714285714,143.5,205.66666666666666,0,0,0,0,0,0,4,574,3,617,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.102.242-172.16.104.163-46966-4280-6,172.16.104.163,4280,172.16.102.242,46966,6,14/03/2024 06:04:17 PM,575,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3478.2608695652175,575.0,0.0,575.0,575.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1739.1304347826087,1739.1304347826087,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.102.242-172.16.104.163-46980-4280-6,172.16.102.242,46980,172.16.104.163,4280,6,14/03/2024 06:04:17 PM,6370,4,3,595.0,617.0,595.0,0.0,148.75,297.5,617.0,0.0,205.66666666666666,356.22511608999906,190266.8759811617,1098.901098901099,1061.6666666666667,1853.4182114856505,4760.0,70.0,6158.0,2052.6666666666665,2598.2157980686156,4994.0,70.0,5042.0,2521.0,3460.5805871269636,4968.0,74.0,0,0,0,0,80,92,627.9434850863422,470.9576138147567,0.0,617.0,151.5,280.58510295452254,78728.0,0,1,0,0,0,0,0,0,0.0,173.14285714285714,148.75,205.66666666666666,0,0,0,0,0,0,4,595,3,617,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.102.242-172.16.104.163-46980-4280-6,172.16.104.163,4280,172.16.102.242,46980,6,14/03/2024 06:04:17 PM,2358,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.1764206955047,2358.0,0.0,2358.0,2358.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,424.08821034775235,424.08821034775235,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.102.242-172.16.104.163-46986-4280-6,172.16.102.242,46986,172.16.104.163,4280,6,14/03/2024 06:04:17 PM,9867,4,3,607.0,617.0,607.0,0.0,151.75,303.5,617.0,0.0,205.66666666666666,356.22511608999906,124049.86318029795,709.4354920441876,1644.5,3084.251400259064,7894.0,79.0,9608.0,3202.666666666667,4573.648470677795,8455.0,99.0,8252.0,4126.0,5723.322286923915,8173.0,79.0,0,0,0,0,80,92,405.39170973953577,304.04378230465187,0.0,617.0,153.0,283.3135567327681,80266.57142857143,0,1,0,0,0,0,0,0,0.0,174.85714285714286,151.75,205.66666666666666,0,0,0,0,0,0,4,607,3,617,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.102.242-172.16.104.163-46986-4280-6,172.16.104.163,4280,172.16.102.242,46986,6,14/03/2024 06:04:17 PM,635,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3149.606299212598,635.0,0.0,635.0,635.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1574.803149606299,1574.803149606299,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.102.242-172.16.104.163-47002-4280-6,172.16.102.242,47002,172.16.104.163,4280,6,14/03/2024 06:04:17 PM,4831,4,3,535.0,617.0,535.0,0.0,133.75,267.5,617.0,0.0,205.66666666666666,356.22511608999906,238459.9461809149,1448.9753674187539,805.1666666666667,1231.0805687146017,3191.0,77.0,4591.0,1530.3333333333333,1711.43399911692,3418.0,80.0,3511.0,1755.5,2373.75746444324,3434.0,77.0,0,0,0,0,80,92,827.9859242392879,620.9894431794659,0.0,617.0,144.0,267.53531142102133,71575.14285714286,0,1,0,0,0,0,0,0,0.0,164.57142857142858,133.75,205.66666666666666,0,0,0,0,0,0,4,535,3,617,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.102.242-172.16.104.163-47002-4280-6,172.16.104.163,4280,172.16.102.242,47002,6,14/03/2024 06:04:17 PM,692,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2890.173410404624,692.0,0.0,692.0,692.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1445.086705202312,1445.086705202312,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.102.242-172.16.104.163-47014-4280-6,172.16.102.242,47014,172.16.104.163,4280,6,14/03/2024 06:04:17 PM,7321,4,3,562.0,617.0,562.0,0.0,140.5,281.0,617.0,0.0,205.66666666666666,356.22511608999906,161043.57328233848,956.1535309383963,1220.1666666666665,2129.2146361197756,5491.0,84.0,7056.0,2352.0,3065.808865536141,5840.0,84.0,5840.0,2920.0,4006.467022202978,5753.0,87.0,0,0,0,0,80,92,546.3734462505122,409.78008468788414,0.0,617.0,147.375,273.2810889385297,74682.55357142858,0,1,0,0,0,0,0,0,0.0,168.42857142857142,140.5,205.66666666666666,0,0,0,0,0,0,4,562,3,617,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.102.242-172.16.104.163-47014-4280-6,172.16.104.163,4280,172.16.102.242,47014,6,14/03/2024 06:04:17 PM,738,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2710.0271002710024,738.0,0.0,738.0,738.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1355.0135501355012,1355.0135501355012,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.102.242-172.16.104.163-47030-4280-6,172.16.102.242,47030,172.16.104.163,4280,6,14/03/2024 06:04:17 PM,5824,4,3,567.0,617.0,567.0,0.0,141.75,283.5,617.0,0.0,205.66666666666666,356.22511608999906,203296.7032967033,1201.923076923077,970.6666666666666,1585.3500139296264,4135.0,71.0,5558.0,1852.6666666666667,2355.286040661162,4523.0,71.0,4472.0,2236.0,3010.8606742923193,4365.0,107.0,0,0,0,0,80,92,686.8131868131868,515.1098901098901,0.0,617.0,148.0,274.3683655234328,75278.0,0,1,0,0,0,0,0,0,0.0,169.14285714285714,141.75,205.66666666666666,0,0,0,0,0,0,4,567,3,617,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.102.242-172.16.104.163-47030-4280-6,172.16.104.163,4280,172.16.102.242,47030,6,14/03/2024 06:04:17 PM,868,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2304.147465437788,868.0,0.0,868.0,868.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1152.073732718894,1152.073732718894,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.102.242-172.16.104.163-47034-4280-6,172.16.102.242,47034,172.16.104.163,4280,6,14/03/2024 06:04:17 PM,5171,4,3,554.0,617.0,554.0,0.0,138.5,277.0,617.0,0.0,205.66666666666666,356.22511608999906,226455.2310964997,1353.7033455811254,861.8333333333333,1674.6106910761875,4266.0,0.0,4903.0,1634.3333333333335,2460.374023056928,4464.0,0.0,4534.0,2267.0,3123.997759282167,4476.0,58.0,0,0,0,0,80,92,773.5447689035002,580.1585766776252,0.0,617.0,146.375,271.55632801633305,73742.83928571428,0,1,0,0,0,0,0,0,0.0,167.28571428571428,138.5,205.66666666666666,0,0,0,0,0,0,4,554,3,617,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.102.242-172.16.104.163-47034-4280-6,172.16.104.163,4280,172.16.102.242,47034,6,14/03/2024 06:04:17 PM,1091,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1833.1805682859763,1091.0,0.0,1091.0,1091.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,916.5902841429881,916.5902841429881,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.102.242-172.16.104.163-47046-4280-6,172.16.102.242,47046,172.16.104.163,4280,6,14/03/2024 06:04:17 PM,7367,4,3,596.0,617.0,596.0,0.0,149.0,298.0,617.0,0.0,205.66666666666666,356.22511608999906,164653.18311388625,950.1832496267136,1227.8333333333335,2356.9668149269023,5998.0,70.0,7120.0,2373.3333333333335,3312.0604362440813,6169.0,70.0,6315.0,3157.5,4362.141733139812,6242.0,73.0,0,0,0,0,80,92,542.9618569295507,407.221392697163,0.0,617.0,151.62500000000003,280.811038397201,78854.83928571429,0,1,0,0,0,0,0,0,0.0,173.28571428571428,149.0,205.66666666666666,0,0,0,0,0,0,4,596,3,617,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.102.242-172.16.104.163-47046-4280-6,172.16.104.163,4280,172.16.102.242,47046,6,14/03/2024 06:04:17 PM,693,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2886.002886002886,693.0,0.0,693.0,693.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1443.001443001443,1443.001443001443,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.102.242-172.16.104.163-47050-4280-6,172.16.102.242,47050,172.16.104.163,4280,6,14/03/2024 06:04:17 PM,5907,4,3,548.0,617.0,548.0,0.0,137.0,274.0,617.0,0.0,205.66666666666666,356.22511608999906,197223.6329778229,1185.0347045877772,984.5,1517.3981349665619,3976.0,0.0,5604.0,1868.0,2366.3467624167006,4529.0,0.0,4279.0,2139.5,2921.0581130816277,4205.0,74.0,0,0,0,0,80,92,677.1626883358728,507.87201625190454,0.0,617.0,145.625,270.27495920160374,73048.55357142857,0,1,0,0,0,0,0,0,0.0,166.42857142857142,137.0,205.66666666666666,0,0,0,0,0,0,4,548,3,617,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.102.242-172.16.104.163-47050-4280-6,172.16.104.163,4280,172.16.102.242,47050,6,14/03/2024 06:04:17 PM,651,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3072.1966205837175,651.0,0.0,651.0,651.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1536.0983102918588,1536.0983102918588,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.102.242-172.16.104.163-47066-4280-6,172.16.102.242,47066,172.16.104.163,4280,6,14/03/2024 06:04:17 PM,6761,4,3,616.0,617.0,616.0,0.0,154.0,308.0,617.0,0.0,205.66666666666666,356.22511608999906,182369.47197160183,1035.3498003253958,1126.8333333333333,2029.4386826575142,5204.0,1.0,6457.0,2152.3333333333335,2899.734528078964,5450.0,1.0,5509.0,2754.5,3786.556813253962,5432.0,77.0,0,0,0,0,80,92,591.6284573287976,443.72134299659814,0.0,617.0,154.125,285.3841708995087,81444.125,0,1,0,0,0,0,0,0,0.0,176.14285714285714,154.0,205.66666666666666,0,0,0,0,0,0,4,616,3,617,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
