Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.16.101.224-172.16.103.240-4280-45684-6,172.16.101.224,4280,172.16.103.240,45684,6,20/03/2024 06:11:46 PM,689,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2902.7576197387516,689.0,0.0,689.0,689.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1451.3788098693758,1451.3788098693758,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.8.101-172.16.12.236-22-43592-6,172.16.12.236,43592,172.16.8.101,22,6,20/03/2024 06:11:46 PM,4427,4,1,22.0,0.0,22.0,0.0,5.5,11.0,0.0,0.0,0.0,0.0,4969.505308335215,1129.4330246216398,1106.75,1277.9664510463488,2216.0,0.0,2216.0,738.6666666666667,1279.4081965242106,2216.0,0.0,0,0,0,0,0,0,0,0,0,80,40,903.5464196973119,225.88660492432797,0.0,22.0,3.666666666666667,8.981462390204987,80.66666666666667,0,1,0,0,0,0,0,0,0.0,4.4,5.5,0.0,0,0,0,0,0,0,4,22,1,0,-1,64240,1,0,0,0,0,0,0,0,0,0,No Label
172.16.8.144-172.16.12.236-80-50224-6,172.16.12.236,50224,172.16.8.144,80,6,20/03/2024 06:11:46 PM,5383,4,1,91.0,0.0,91.0,0.0,22.75,45.49999999999999,0.0,0.0,0.0,0.0,16905.071521456437,928.8500835965076,1345.75,1783.2925306858658,3763.0,0.0,3763.0,1254.3333333333335,2172.5690629605615,3763.0,0.0,0,0,0,0,0,0,0,0,0,80,40,743.080066877206,185.7700167193015,0.0,91.0,15.166666666666666,37.150594432211534,1380.1666666666667,0,1,0,0,0,0,0,0,0.0,18.2,22.75,0.0,0,0,0,0,0,0,4,91,1,0,-1,64240,1,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-45694-6,172.16.103.240,45694,172.16.101.224,4280,6,20/03/2024 06:11:46 PM,6128,4,3,534.0,615.0,534.0,0.0,133.5,267.0,615.0,0.0,205.0,355.0704155516198,187500.0,1142.2976501305484,1021.3333333333334,1812.6983937397492,4683.0,75.0,5839.0,1946.3333333333335,2649.0580086765435,4978.0,78.0,5050.0,2525.0,3464.8232278140827,4975.0,75.0,0,0,0,0,80,92,652.7415143603133,489.556135770235,0.0,615.0,143.625,266.82146920473144,71193.69642857143,0,1,0,0,0,0,0,0,0.0,164.14285714285714,133.5,205.0,0,0,0,0,0,0,4,534,3,615,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-45694-6,172.16.101.224,4280,172.16.103.240,45694,6,20/03/2024 06:11:46 PM,652,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3067.4846625766872,652.0,0.0,652.0,652.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1533.7423312883436,1533.7423312883436,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-45696-6,172.16.103.240,45696,172.16.101.224,4280,6,20/03/2024 06:11:46 PM,7820,4,4,569.0,1729.0,569.0,0.0,142.25,284.5,1460.0,0.0,432.25,696.8023990582504,293861.8925831202,1023.0179028132992,1117.142857142857,1889.5132908213363,5215.0,15.0,7518.0,2506.0,2966.341349204437,5821.0,102.0,5634.0,1878.0,3175.8521691035935,5545.0,15.0,0,0,0,0,80,112,511.5089514066496,511.5089514066496,0.0,1460.0,255.33333333333334,492.56547788086004,242620.75,0,1,0,0,0,0,0,0,1.0,287.25,142.25,432.25,0,0,0,0,0,0,4,569,4,1729,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-45696-6,172.16.101.224,4280,172.16.103.240,45696,6,20/03/2024 06:11:46 PM,670,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2985.0746268656717,670.0,0.0,670.0,670.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1492.5373134328358,1492.5373134328358,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-45700-6,172.16.103.240,45700,172.16.101.224,4280,6,20/03/2024 06:11:46 PM,6151,4,3,526.0,615.0,526.0,0.0,131.5,263.0,615.0,0.0,205.0,355.0704155516198,185498.29296049423,1138.0263371809463,1025.1666666666667,1751.7676120612193,4530.0,56.0,5868.0,1956.0,2497.2360721405576,4790.0,78.0,4891.0,2445.5,3379.2633072905105,4835.0,56.0,0,0,0,0,80,92,650.3007641033978,487.72557307754835,0.0,615.0,142.62500000000003,265.15921766796214,70309.41071428572,0,1,0,0,0,0,0,0,0.0,163.0,131.5,205.0,0,0,0,0,0,0,4,526,3,615,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-45700-6,172.16.101.224,4280,172.16.103.240,45700,6,20/03/2024 06:11:46 PM,738,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2710.0271002710024,738.0,0.0,738.0,738.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1355.0135501355012,1355.0135501355012,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-45704-6,172.16.103.240,45704,172.16.101.224,4280,6,20/03/2024 06:11:46 PM,6534,4,4,513.0,1729.0,513.0,0.0,128.25,256.5,1460.0,0.0,432.25,696.8023990582504,343128.2522191613,1224.3648607284972,933.4285714285714,1785.2131392024185,4933.0,15.0,6185.0,2061.6666666666665,2794.38389154628,5259.0,87.0,5384.0,1794.6666666666665,3024.6349090978456,5287.0,15.0,0,0,0,0,80,112,612.1824303642486,612.1824303642486,0.0,1460.0,249.11111111111117,488.44432754522916,238577.86111111112,0,1,0,0,0,0,0,0,1.0,280.25,128.25,432.25,0,0,0,0,0,0,4,513,4,1729,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-45704-6,172.16.101.224,4280,172.16.103.240,45704,6,20/03/2024 06:11:46 PM,870,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2298.8505747126437,870.0,0.0,870.0,870.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1149.4252873563219,1149.4252873563219,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-45716-6,172.16.103.240,45716,172.16.101.224,4280,6,20/03/2024 06:11:46 PM,7549,4,3,625.0,766.0,625.0,0.0,156.25,312.5,766.0,0.0,255.33333333333334,442.2503061992534,184262.81626705523,927.2751357795735,1258.1666666666665,2146.323127272934,5548.0,74.0,7230.0,2410.0,3087.970369028822,5911.0,74.0,5941.0,2970.5,4089.1985156018045,5862.0,79.0,0,0,0,0,80,92,529.8715061597562,397.4036296198172,0.0,766.0,173.87499999999997,324.1518328103139,105074.41071428571,0,1,0,0,0,0,0,0,0.0,198.71428571428572,156.25,255.33333333333334,0,0,0,0,0,0,4,625,3,766,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-45716-6,172.16.101.224,4280,172.16.103.240,45716,6,20/03/2024 06:11:46 PM,674,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2967.359050445104,674.0,0.0,674.0,674.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1483.679525222552,1483.679525222552,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-45722-6,172.16.103.240,45722,172.16.101.224,4280,6,20/03/2024 06:11:46 PM,6703,4,4,529.0,1701.0,529.0,0.0,132.25,264.5,1460.0,0.0,425.25,699.1258232011364,332686.8566313591,1193.4954497985977,957.5714285714286,1742.599576986717,4852.0,11.0,6334.0,2111.3333333333335,2896.823144987166,5428.0,77.0,5309.0,1769.6666666666665,2973.6505062520937,5203.0,11.0,0,0,0,0,80,112,596.7477248992989,596.7477248992989,0.0,1460.0,247.77777777777777,489.51220050622277,239622.19444444447,0,1,0,0,0,0,0,0,1.0,278.75,132.25,425.25,0,0,0,0,0,0,4,529,4,1701,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-45722-6,172.16.101.224,4280,172.16.103.240,45722,6,20/03/2024 06:11:46 PM,588,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3401.360544217687,588.0,0.0,588.0,588.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1700.6802721088436,1700.6802721088436,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-45738-6,172.16.103.240,45738,172.16.101.224,4280,6,20/03/2024 06:11:46 PM,7453,4,3,536.0,615.0,536.0,0.0,134.0,268.0,615.0,0.0,205.0,355.0704155516198,154434.45592378906,939.2191064001073,1242.1666666666667,1764.7698339065826,4704.0,1.0,6694.0,2231.3333333333335,2776.4762439706437,5341.0,1.0,5464.0,2732.0,3751.908580975821,5385.0,79.0,0,0,0,0,80,92,536.6966322286328,402.5224741714745,0.0,615.0,143.875,267.2400940299619,71417.26785714287,0,1,0,0,0,0,0,0,0.0,164.42857142857142,134.0,205.0,0,0,0,0,0,0,4,536,3,615,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-45738-6,172.16.101.224,4280,172.16.103.240,45738,6,20/03/2024 06:11:46 PM,676,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2958.579881656805,676.0,0.0,676.0,676.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1479.2899408284025,1479.2899408284025,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-45744-6,172.16.103.240,45744,172.16.101.224,4280,6,20/03/2024 06:11:46 PM,6382,4,3,524.0,615.0,524.0,0.0,131.0,262.0,615.0,0.0,205.0,355.0704155516198,178470.69884048888,1096.8348480100283,1063.6666666666665,1799.7610582148584,4681.0,1.0,5923.0,1974.3333333333335,2675.0509029424716,5019.0,1.0,5141.0,2570.5,3503.714100779343,5048.0,93.0,0,0,0,0,80,92,626.7627702914447,470.07207771858356,0.0,615.0,142.37499999999997,264.74674556208294,70090.83928571428,0,1,0,0,0,0,0,0,0.0,162.71428571428572,131.0,205.0,0,0,0,0,0,0,4,524,3,615,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-45744-6,172.16.101.224,4280,172.16.103.240,45744,6,20/03/2024 06:11:46 PM,639,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3129.8904538341158,639.0,0.0,639.0,639.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1564.9452269170579,1564.9452269170579,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-45758-6,172.16.103.240,45758,172.16.101.224,4280,6,20/03/2024 06:11:46 PM,7361,4,3,528.0,615.0,528.0,0.0,132.0,264.0,615.0,0.0,205.0,355.0704155516198,155277.81551419644,950.957750305665,1226.8333333333335,1945.8132918311221,5052.0,1.0,6952.0,2317.3333333333335,2843.6403312186535,5491.0,1.0,5462.0,2731.0,3749.080153851075,5382.0,80.0,0,0,0,0,80,92,543.4044287460943,407.5533215595707,0.0,615.0,142.875,265.5729318715617,70528.98214285714,0,1,0,0,0,0,0,0,0.0,163.28571428571428,132.0,205.0,0,0,0,0,0,0,4,528,3,615,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-45758-6,172.16.101.224,4280,172.16.103.240,45758,6,20/03/2024 06:11:46 PM,617,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3241.4910858995136,617.0,0.0,617.0,617.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1620.7455429497568,1620.7455429497568,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-45770-6,172.16.103.240,45770,172.16.101.224,4280,6,20/03/2024 06:11:46 PM,7337,4,4,529.0,1769.0,529.0,0.0,132.25,264.5,1460.0,0.0,442.25,693.9598331315725,313207.03284721274,1090.3639089546136,1048.142857142857,2048.6906736231504,5631.0,11.0,6955.0,2318.3333333333335,3114.4335493526482,5874.0,74.0,6098.0,2032.6666666666665,3429.1404656755217,5992.0,11.0,0,0,0,0,80,112,545.1819544773068,545.1819544773068,0.0,1460.0,255.33333333333334,489.9191259789722,240020.75000000003,0,1,0,0,0,0,0,0,1.0,287.25,132.25,442.25,0,0,0,0,0,0,4,529,4,1769,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-45770-6,172.16.101.224,4280,172.16.103.240,45770,6,20/03/2024 06:11:46 PM,586,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3412.9692832764504,586.0,0.0,586.0,586.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1706.4846416382252,1706.4846416382252,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-45776-6,172.16.103.240,45776,172.16.101.224,4280,6,20/03/2024 06:11:46 PM,6284,4,4,529.0,1701.0,529.0,0.0,132.25,264.5,1460.0,0.0,425.25,699.1258232011364,354869.5098663272,1273.0744748567793,897.7142857142857,1578.3635739044953,4404.0,12.0,5984.0,1994.6666666666665,2679.144888454772,5056.0,78.0,4794.0,1598.0,2689.21754419385,4703.0,12.0,0,0,0,0,80,112,636.5372374283896,636.5372374283896,0.0,1460.0,247.77777777777777,489.51220050622277,239622.19444444447,0,1,0,0,0,0,0,0,1.0,278.75,132.25,425.25,0,0,0,0,0,0,4,529,4,1701,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-45776-6,172.16.101.224,4280,172.16.103.240,45776,6,20/03/2024 06:11:46 PM,680,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2941.176470588235,680.0,0.0,680.0,680.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1470.5882352941176,1470.5882352941176,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-45786-6,172.16.103.240,45786,172.16.101.224,4280,6,20/03/2024 06:11:46 PM,7885,4,3,564.0,741.0,564.0,0.0,141.0,282.0,741.0,0.0,247.0,427.81654946951267,165504.12175015855,887.7615726062144,1314.1666666666665,2009.253932848376,5255.0,0.0,7162.0,2387.3333333333335,2900.289008587478,5615.0,0.0,5978.0,2989.0,4101.219330881976,5889.0,89.0,0,0,0,0,80,92,507.29232720355105,380.4692454026633,0.0,741.0,163.125,305.73071134111285,93471.26785714286,0,1,0,0,0,0,0,0,0.0,186.42857142857142,141.0,247.0,0,0,0,0,0,0,4,564,3,741,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
