Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.16.101.224-172.16.103.240-4280-60268-6,172.16.101.224,4280,172.16.103.240,60268,6,20/03/2024 06:05:11 PM,586,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3412.9692832764504,586.0,0.0,586.0,586.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1706.4846416382252,1706.4846416382252,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-60284-6,172.16.103.240,60284,172.16.101.224,4280,6,20/03/2024 06:05:11 PM,5141,4,4,616.0,1762.0,616.0,0.0,154.0,308.0,1460.0,0.0,440.5,694.4165416616552,462555.92297218443,1556.1174868702587,734.4285714285713,1339.0241293746797,3721.0,8.0,4876.0,1625.3333333333333,2101.536660002231,4025.0,113.0,4107.0,1369.0,2302.976986424311,4028.0,8.0,0,0,0,0,80,112,778.0587434351294,778.0587434351294,0.0,1460.0,264.22222222222223,496.73176307182575,246742.44444444444,0,1,0,0,0,0,0,0,1.0,297.25,154.0,440.5,0,0,0,0,0,0,4,616,4,1762,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-60284-6,172.16.101.224,4280,172.16.103.240,60284,6,20/03/2024 06:05:11 PM,641,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3120.1248049921996,641.0,0.0,641.0,641.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1560.0624024960998,1560.0624024960998,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-60286-6,172.16.103.240,60286,172.16.101.224,4280,6,20/03/2024 06:05:11 PM,5599,4,3,594.0,615.0,594.0,0.0,148.5,297.0,615.0,0.0,205.0,355.0704155516198,215931.41632434365,1250.2232541525273,933.1666666666666,1379.1619798510496,3686.0,102.0,4890.0,1630.0,2038.354483400765,3947.0,113.0,4508.0,2254.0,3043.3875862269006,4406.0,102.0,0,0,0,0,80,92,714.4132880871584,535.8099660653688,0.0,615.0,151.125,279.8854038454208,78335.83928571429,0,1,0,0,0,0,0,0,0.0,172.71428571428572,148.5,205.0,0,0,0,0,0,0,4,594,3,615,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-60286-6,172.16.101.224,4280,172.16.103.240,60286,6,20/03/2024 06:05:11 PM,615,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3252.032520325203,615.0,0.0,615.0,615.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1626.0162601626016,1626.0162601626016,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-60290-6,172.16.103.240,60290,172.16.101.224,4280,6,20/03/2024 06:05:11 PM,6170,4,3,534.0,615.0,534.0,0.0,133.5,267.0,615.0,0.0,205.0,355.0704155516198,186223.66288492706,1134.5218800648297,1028.3333333333333,1759.5838902043479,4578.0,120.0,5834.0,1944.6666666666665,2555.0127853561385,4866.0,127.0,5041.0,2520.5,3394.8196564766145,4921.0,120.0,0,0,0,0,80,92,648.2982171799027,486.2236628849271,0.0,615.0,143.625,266.82146920473144,71193.69642857143,0,1,0,0,0,0,0,0,0.0,164.14285714285714,133.5,205.0,0,0,0,0,0,0,4,534,3,615,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-60290-6,172.16.101.224,4280,172.16.103.240,60290,6,20/03/2024 06:05:11 PM,603,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3316.749585406302,603.0,0.0,603.0,603.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1658.374792703151,1658.374792703151,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-60306-6,172.16.103.240,60306,172.16.101.224,4280,6,20/03/2024 06:05:11 PM,5378,4,3,521.0,723.0,521.0,0.0,130.25,260.5,723.0,0.0,241.0,417.4242446240994,231312.75567125325,1301.5991074748977,896.3333333333334,1388.0917356812793,3652.0,102.0,5061.0,1687.0,1987.1781500409065,3931.0,150.0,4119.0,2059.5,2768.3230483453335,4017.0,102.0,0,0,0,0,80,92,743.7709185570844,557.8281889178133,0.0,723.0,155.49999999999997,292.9475818543067,85818.28571428571,0,1,0,0,0,0,0,0,0.0,177.71428571428572,130.25,241.0,0,0,0,0,0,0,4,521,3,723,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-60306-6,172.16.101.224,4280,172.16.103.240,60306,6,20/03/2024 06:05:11 PM,533,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3752.3452157598495,533.0,0.0,533.0,533.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1876.1726078799247,1876.1726078799247,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8212,0,0,0,0,0,0,0,0,0,0,No Label
172.16.101.224-172.16.103.240-4280-60318-6,172.16.103.240,60318,172.16.101.224,4280,6,20/03/2024 06:05:11 PM,6599,4,4,561.0,1731.0,561.0,0.0,140.25,280.5,1460.0,0.0,432.75,696.6469096082079,347325.35232611,1212.3048946810122,942.7142857142858,1760.4350517495873,4876.0,14.0,6337.0,2112.3333333333335,2931.841457741761,5470.0,59.0,5211.0,1737.0,2953.2014831365636,5147.0,14.0,0,0,0,0,80,112,606.1524473405061,606.1524473405061,0.0,1460.0,254.66666666666663,491.9433402334053,242008.25,0,1,0,0,0,0,0,0,1.0,286.5,140.25,432.75,0,0,0,0,0,0,4,561,4,1731,-1,8212,1,0,0,0,0,0,0,0,0,0,No Label
